0.5481250516292311, 0.9191008058126074
0.6483537972829886, 0.893739474403437
0.7315541337178306, 0.8467293422367427
0.7996293208972601, 0.8166016879224811
0.8336741238050184, 0.8233393755762217
0.8677237329248056, 0.8448339385801242
0.892331538513529, 0.9139090271224534
0.9131736769774936, 1.0513446415457772
0.9302333265745978, 1.2095234114580173
0.9510754650385627, 1.3914141558098119
0.977591336802818, 1.6005085682769267
1.0116433490286199, 1.6567706664099497
1.034369522607971, 1.85633022896512
1.0703584382814788, 2.270244979816775
1.1139147347947225, 2.800580548787326
1.1631591832443433, 3.6412828976116565
1.223775129354691, 5.167719576578402
1.2578800099128125, 6.488819958322239
1.29765622066521, 8.075697266513533
1.3336355239146598, 9.535639185137981
1.3715084747035546, 11.358421960823625
1.40937661928042, 13.294203841241774
1.4548049353789774, 15.28722807149041
1.4831904236225324, 16.24835769811314
1.5305003717304617, 18.03909133362477
1.5985971868640219, 18.827283535614608
1.6364196724266113, 18.651140201506262
1.6969370911903634, 18.469745053573238
1.7536672148752264, 17.97295950617501
1.7990402595354495, 16.889301481210175
1.8368459233559378, 15.734245543935403
